price,m2_price,square,rooms,district,micro_district,building_type,floor,floors,condition,building_age,floor_to_floors,is_good_floor
60000,1304,46,2,1,0,1,6,12,6,8,0.5,1
33000,717,46,1,1,2,1,6,15,0,1,0.4,1
26400,714,37,1,2,1,1,12,13,0,1,0.9230769230769231,0
100000,980,102,3,0,1,2,7,9,6,7,0.7777777777777778,0
116000,1208,96,3,3,1,1,9,9,6,7,1.0,0
157000,1389,113,3,1,3,2,1,4,5,4,0.25,0
46800,1200,39,1,2,2,2,12,13,6,6,0.9230769230769231,0
145000,1355,107,3,2,4,2,7,8,6,10,0.875,0
49500,707,70,2,2,1,0,7,9,2,3,0.7777777777777778,0
160000,964,166,4,1,1,1,4,8,5,8,0.5,1
39800,884,45,1,1,0,0,2,9,6,11,0.2222222222222222,1
81000,942,86,2,3,0,0,9,9,6,26,1.0,0
110000,909,121,3,3,4,1,11,16,2,7,0.6875,0
65000,1226,53,2,1,2,0,6,9,6,4,0.6666666666666666,0
101000,1020,99,3,2,2,1,3,10,5,11,0.3,1
70000,1045,67,2,1,0,2,10,11,6,4,0.9090909090909091,0
87500,1215,72,2,1,0,1,11,12,5,5,0.9166666666666666,0
55500,881,63,2,1,4,0,7,12,2,4,0.5833333333333334,0
64500,1112,58,3,1,2,0,3,4,6,4,0.75,0
82000,1025,80,2,3,4,1,9,16,2,7,0.5625,0
43000,977,44,1,1,0,0,7,9,6,5,0.7777777777777778,0
49800,922,54,2,1,0,1,5,10,5,3,0.5,1
69500,1479,47,1,1,0,1,4,14,5,6,0.2857142857142857,1
93000,1102,84,3,1,0,1,8,9,5,5,0.8888888888888888,0
28000,677,41,1,1,0,1,7,9,2,3,0.7777777777777778,0
110000,902,122,5,1,0,1,9,10,2,4,0.9,0
28000,665,42,1,1,1,1,5,14,2,1,0.35714285714285715,1
69700,1515,46,1,1,0,1,4,14,5,6,0.2857142857142857,1
69700,1515,46,1,1,0,1,4,14,5,6,0.2857142857142857,1
60500,1278,47,1,1,2,1,10,12,5,3,0.8333333333333334,0
98000,1550,63,1,1,0,1,6,8,2,3,0.75,0
98000,1556,63,1,1,0,1,6,8,2,3,0.75,0
76500,750,102,3,3,1,1,5,16,5,3,0.3125,1
52000,1238,42,2,1,2,2,3,4,5,4,0.75,0
60500,1287,47,1,1,2,1,10,12,5,3,0.8333333333333334,0
94170,1290,73,2,0,4,1,10,19,5,7,0.5263157894736842,0
63500,1155,55,2,3,3,1,6,9,5,7,0.6666666666666666,0
35500,868,41,1,3,3,1,14,14,2,7,1.0,0
155000,775,200,4,0,0,2,9,9,6,26,1.0,0
42000,1200,35,1,0,2,0,2,9,5,45,0.2222222222222222,1
150000,1339,112,3,2,3,1,6,12,2,6,0.5,1
48500,1054,46,1,1,2,2,7,10,5,4,0.7,0
88500,1164,76,2,0,3,2,8,10,5,8,0.8,0
107000,877,122,5,1,0,1,2,10,2,4,0.2,1
75000,1154,65,3,2,2,0,8,9,6,6,0.8888888888888888,0
91000,784,116,2,3,3,2,4,9,5,7,0.4444444444444444,1
36708,570,64,2,1,0,1,10,10,2,4,1.0,0
66500,1279,52,2,0,4,1,3,8,5,7,0.375,1
54500,790,69,2,1,0,2,6,14,5,4,0.42857142857142855,1
103500,1056,98,3,1,0,1,7,9,5,3,0.7777777777777778,0
44000,710,62,2,0,1,2,1,3,5,12,0.3333333333333333,0
95000,1126,84,3,1,0,1,8,9,5,4,0.8888888888888888,0
71000,1109,64,3,2,2,0,3,9,6,6,0.3333333333333333,1
55000,786,70,2,2,3,0,3,9,5,6,0.3333333333333333,1
74000,756,98,3,3,1,1,12,15,5,3,0.8,0
70700,789,90,3,1,0,1,11,12,5,4,0.9166666666666666,0
85000,1000,85,3,1,0,1,4,9,5,3,0.4444444444444444,1
60000,882,68,2,1,0,0,5,9,5,4,0.5555555555555556,0
84000,1273,66,2,1,2,1,12,12,5,3,1.0,0
78500,732,107,3,1,0,1,11,12,5,4,0.9166666666666666,0
59500,1026,58,2,1,2,0,4,4,6,4,1.0,0
58000,1160,50,1,3,3,1,2,12,5,5,0.16666666666666666,1
42500,802,53,2,1,0,1,10,10,5,3,1.0,0
61778,950,65,2,1,0,0,3,14,5,3,0.21428571428571427,1
55414,950,58,2,1,0,0,2,14,5,3,0.14285714285714285,1
44500,1309,34,1,2,4,2,3,5,6,37,0.6,0
45000,1023,44,1,1,2,0,4,9,5,4,0.4444444444444444,1
32000,762,42,1,0,1,1,1,10,2,7,0.1,0
58200,750,78,2,1,0,2,14,14,5,3,1.0,0
37500,861,44,1,1,0,2,5,14,5,3,0.35714285714285715,1
101000,1174,86,3,1,0,1,3,10,5,2,0.3,1
117000,811,144,3,1,0,1,2,12,5,5,0.16666666666666666,1
98000,1089,90,3,3,3,2,3,10,5,3,0.3,1
98500,1558,63,2,1,0,2,4,8,5,3,0.5,1
76000,1264,60,2,1,2,1,7,10,5,4,0.7,0
64500,985,66,3,2,3,2,2,5,5,57,0.4,1
128000,1481,86,2,3,4,2,9,14,5,5,0.6428571428571429,0
69000,1113,62,3,1,0,0,2,9,5,57,0.2222222222222222,1
178000,1237,144,4,3,1,1,8,14,5,3,0.5714285714285714,0
66000,915,72,2,1,2,1,2,12,5,10,0.16666666666666666,1
180000,1333,135,4,1,0,2,9,10,5,9,0.9,0
87000,1261,69,2,1,0,1,5,9,6,10,0.5555555555555556,0
48500,951,51,1,3,1,1,7,14,2,3,0.5,1
125000,1437,87,3,1,0,1,4,10,6,7,0.4,1
70000,1129,62,3,2,2,0,3,9,6,6,0.3333333333333333,1
88000,715,123,4,2,1,2,3,12,2,5,0.25,1
27500,917,30,1,1,3,2,10,12,2,5,0.8333333333333334,0
145600,1300,112,3,0,4,1,13,19,2,3,0.6842105263157895,0
87000,1101,79,2,1,0,2,8,12,5,4,0.6666666666666666,0
39000,1147,34,1,1,2,0,6,9,5,4,0.6666666666666666,0
30500,847,36,1,3,1,0,3,3,6,46,1.0,0
61000,1220,50,2,1,3,2,6,9,6,38,0.6666666666666666,0
58000,1160,50,1,3,3,1,2,12,5,7,0.16666666666666666,1
52000,912,57,3,3,2,2,1,4,6,7,0.25,0
55500,881,63,2,1,0,2,7,12,2,4,0.5833333333333334,0
66500,1209,55,2,1,2,1,3,10,6,12,0.3,1
67000,1155,58,3,1,2,0,1,4,6,4,0.25,0
69000,1030,67,2,1,3,1,10,10,5,4,1.0,0
59500,1266,47,1,1,2,1,2,10,5,10,0.2,1
60000,1034,58,2,1,2,1,3,12,2,3,0.25,1
81750,750,109,3,1,0,2,3,14,2,3,0.21428571428571427,1
55000,873,63,2,1,0,1,7,14,2,3,0.5,1
59300,1022,58,3,1,2,0,1,4,5,4,0.25,0
52500,1094,48,1,1,0,2,7,10,5,4,0.7,0
89800,736,122,4,1,0,1,3,9,5,4,0.3333333333333333,1
60000,1034,58,3,2,4,1,4,5,5,6,0.8,0
60500,1025,59,2,1,2,1,3,12,2,3,0.25,1
64000,1164,55,2,3,3,1,6,9,5,7,0.6666666666666666,0
42500,802,53,2,1,0,1,10,10,5,3,1.0,0
85000,1049,81,3,2,2,2,9,10,5,6,0.9,0
69000,1030,67,2,1,3,1,10,10,5,4,1.0,0
150000,1339,112,3,2,3,2,6,12,2,6,0.5,1
63000,1086,58,3,1,2,0,3,4,5,4,0.75,0
98000,875,112,3,3,3,1,9,14,5,5,0.6428571428571429,0
200000,1198,167,4,0,2,1,10,13,5,8,0.7692307692307693,0
62000,1069,58,3,3,4,2,3,4,5,7,0.75,0
37000,725,51,1,1,0,1,5,12,2,1,0.4166666666666667,1
71500,745,96,4,1,0,1,9,12,5,3,0.75,0
92000,1136,81,2,2,2,2,7,10,5,6,0.7,0
27000,900,30,1,1,0,1,10,12,5,3,0.8333333333333334,0
44500,1060,42,1,0,3,0,9,9,5,7,1.0,0
57000,1140,50,2,0,2,2,1,5,6,26,0.2,0
46500,738,63,3,2,0,2,4,4,6,6,1.0,0
74000,925,80,3,1,2,0,7,9,4,4,0.7777777777777778,0
62000,1069,58,3,3,4,2,3,4,4,7,0.75,0
37000,725,51,1,1,0,1,5,12,2,1,0.4166666666666667,1
39300,591,66,2,1,0,1,9,10,2,4,0.9,0
42500,675,63,2,0,0,2,2,7,2,7,0.2857142857142857,1
66000,1031,64,3,1,2,0,3,4,5,4,0.75,0
118000,1113,106,3,1,0,1,10,10,5,7,1.0,0
105000,1312,80,2,2,2,2,5,9,5,6,0.5555555555555556,0
110000,982,112,3,3,1,2,3,10,5,7,0.3,1
85000,1000,85,3,1,0,1,4,9,5,3,0.4444444444444444,1
35000,1094,32,1,0,3,1,6,12,6,55,0.5,1
48500,951,51,2,3,1,1,7,15,2,3,0.4666666666666667,1
36000,800,45,1,2,3,0,4,9,2,3,0.4444444444444444,1
85000,1545,55,1,3,1,1,10,14,2,4,0.7142857142857143,0
37500,708,53,1,2,2,1,6,12,2,3,0.5,1
71500,745,96,4,1,0,1,9,12,2,3,0.75,0
27000,899,30,1,1,0,1,10,12,2,3,0.8333333333333334,0
195000,1204,162,4,3,3,1,8,12,5,8,0.6666666666666666,0
60500,945,64,3,1,2,0,1,4,6,4,0.25,0
58000,935,62,3,2,4,0,4,5,6,6,0.8,0
51500,1030,50,2,2,1,1,10,12,4,7,0.8333333333333334,0
85000,988,86,2,1,3,1,10,10,6,10,1.0,0
69900,1075,65,2,3,3,1,7,10,5,3,0.7,0
95000,864,110,4,3,1,2,9,9,5,7,1.0,0
71715,755,95,3,1,0,1,14,14,5,3,1.0,0
129600,800,162,3,1,0,1,4,16,2,3,0.25,1
34500,821,42,1,2,2,1,12,14,2,4,0.8571428571428571,0
38000,974,39,1,1,0,1,6,12,2,3,0.5,1
90939,880,103,3,3,1,2,6,10,2,7,0.6,0
55000,846,65,3,1,2,0,-1,9,6,4,-0.1111111111111111,0
79000,988,80,3,1,2,0,8,9,6,4,0.8888888888888888,0
64500,1040,62,2,2,2,1,12,16,5,6,0.75,0
67640,890,76,2,3,1,2,7,10,2,7,0.7,0
56248,890,63,2,3,1,2,5,10,2,7,0.5,1
30000,833,36,1,1,0,1,10,10,2,3,1.0,0
65000,1121,58,3,1,2,0,1,4,5,4,0.25,0
61000,1052,58,3,1,2,0,1,4,5,4,0.25,0
42530,654,65,2,2,1,1,10,10,0,2,1.0,0
52000,1238,42,2,1,2,0,3,5,6,4,0.6,0
195000,1204,162,4,3,3,1,8,12,5,8,0.6666666666666666,0
54500,1048,52,1,1,2,2,8,10,5,4,0.8,0
102461,780,131,3,1,0,1,10,14,5,3,0.7142857142857143,0
118000,1113,106,3,1,0,1,10,10,5,7,1.0,0
51200,783,65,2,1,0,1,6,16,0,3,0.375,1
45500,968,47,1,1,0,2,11,13,5,4,0.8461538461538461,0
85000,1062,80,3,1,2,0,2,9,5,4,0.2222222222222222,1
169000,805,210,4,2,4,2,7,9,6,15,0.7777777777777778,0
115000,839,137,4,3,1,1,12,14,5,4,0.8571428571428571,0
47500,950,50,2,0,1,2,4,4,6,7,1.0,0
47500,1056,45,2,1,0,0,2,4,5,4,0.5,1
66700,878,76,2,1,0,1,11,12,5,4,0.9166666666666666,0
74000,1121,66,2,1,2,2,11,13,5,4,0.8461538461538461,0
63960,780,82,2,1,0,1,8,14,5,3,0.5714285714285714,0
51000,1186,43,2,1,2,0,4,4,4,4,1.0,0
82000,943,87,3,2,2,2,8,13,6,12,0.6153846153846154,0
26000,650,40,1,1,0,2,4,10,2,3,0.4,1
75000,1154,65,3,2,2,0,8,9,6,6,0.8888888888888888,0
56700,652,87,3,0,2,2,5,10,5,7,0.5,1
75000,904,83,3,3,3,2,1,5,5,7,0.2,0
56000,1037,54,1,1,3,0,3,9,6,4,0.3333333333333333,1
74000,1121,66,2,1,2,2,11,13,6,6,0.8461538461538461,0
39500,1068,37,1,1,0,1,7,10,5,3,0.7,0
16000,1000,16,1,3,1,2,4,4,3,36,1.0,0
65000,1121,58,1,1,0,1,9,13,5,4,0.6923076923076923,0
156600,870,180,4,1,0,1,7,14,5,5,0.5,1
73000,1106,66,2,2,2,2,11,14,6,6,0.7857142857142857,0
37500,605,62,2,1,0,2,3,10,0,3,0.3,1
41000,1171,35,1,1,3,2,7,12,5,4,0.5833333333333334,0
72500,942,77,2,1,0,1,9,12,2,6,0.75,0
105000,1094,96,3,2,2,1,3,13,5,5,0.23076923076923078,1
105000,938,112,3,1,0,1,4,14,5,3,0.2857142857142857,1
46700,730,64,2,1,0,1,13,14,5,3,0.9285714285714286,0
46000,1045,44,2,1,2,0,3,4,3,4,0.75,0
36500,811,45,2,0,2,2,3,4,6,36,0.75,0
62500,1157,54,2,1,1,2,8,10,5,4,0.8,0
33500,761,44,1,3,0,0,3,3,5,7,1.0,0
63000,1086,58,2,0,0,0,7,9,6,26,0.7777777777777778,0
36000,800,45,1,2,1,0,4,9,2,3,0.4444444444444444,1
43700,825,53,2,1,2,1,8,10,5,4,0.8,0
52000,1238,42,1,2,2,1,8,9,5,6,0.8888888888888888,0
77000,1035,74,2,2,1,1,6,9,5,4,0.6666666666666666,0
72000,828,87,2,2,2,0,9,9,5,6,1.0,0
50020,715,70,2,1,2,1,12,12,5,4,1.0,0
42000,840,50,2,0,2,0,5,5,4,7,1.0,0
87000,1176,74,2,2,2,1,2,10,5,5,0.2,1
82000,943,87,3,1,2,0,9,9,6,4,1.0,0
72000,1161,62,2,2,2,0,8,9,6,6,0.8888888888888888,0
42500,1012,42,2,1,0,2,1,3,5,4,0.3333333333333333,0
105000,938,112,3,1,2,1,4,14,5,4,0.2857142857142857,1
60000,1154,52,2,1,2,0,8,9,5,4,0.8888888888888888,0
72000,1412,51,2,3,4,1,8,12,2,8,0.6666666666666666,0
45000,1125,40,2,3,1,2,1,4,6,7,0.25,0
150000,1339,112,3,2,3,2,6,12,5,6,0.5,1
42500,1250,34,1,0,2,0,3,5,5,7,0.6,0
58000,784,74,2,1,0,1,8,9,2,3,0.8888888888888888,0
63500,1155,55,2,3,3,1,6,9,5,7,0.6666666666666666,0
47800,600,80,4,1,0,1,9,10,2,4,0.9,0
33500,808,41,1,2,2,1,12,14,2,4,0.8571428571428571,0
104500,1066,98,3,1,0,1,7,9,5,3,0.7777777777777778,0
54000,931,58,3,1,1,1,7,7,5,5,1.0,0
71500,1067,67,2,2,2,1,11,14,5,8,0.7857142857142857,0
41040,600,68,2,1,0,1,9,10,2,4,0.9,0
83000,954,87,3,1,2,0,9,9,5,9,1.0,0
58000,1000,58,3,2,4,1,4,5,5,6,0.8,0
79000,1026,77,2,1,0,1,1,9,5,3,0.1111111111111111,0
60500,1260,48,2,1,4,0,5,5,6,4,1.0,0
50700,780,65,2,3,3,1,3,16,2,3,0.1875,1
37500,1250,30,1,3,2,2,3,3,6,7,1.0,0
180000,1224,147,3,2,2,1,7,18,5,11,0.3888888888888889,1
41000,599,68,2,1,0,1,10,10,2,4,1.0,0
112420,730,154,4,1,0,1,12,14,5,3,0.8571428571428571,0
63000,1212,52,2,3,1,0,7,9,6,7,0.7777777777777778,0
83460,780,107,3,1,0,1,3,14,5,3,0.21428571428571427,1
64800,781,83,2,1,0,1,8,14,5,3,0.5714285714285714,0
52000,981,53,2,1,0,2,5,10,5,3,0.5,1
36000,857,42,1,1,0,1,12,14,5,3,0.8571428571428571,0
40500,900,45,1,2,3,0,1,9,5,6,0.1111111111111111,0
78500,1154,68,2,1,1,1,7,10,6,9,0.7,0
38500,987,39,1,1,0,1,7,10,2,4,0.7,0
82000,1051,78,2,1,4,2,9,10,4,13,0.9,0
33000,1100,30,1,1,1,2,6,8,6,9,0.75,0
37500,600,63,1,1,0,1,10,10,2,4,1.0,0
64740,780,83,3,1,0,2,8,14,2,3,0.5714285714285714,0
62800,1185,53,2,3,3,2,6,9,5,6,0.6666666666666666,0
172000,891,193,4,1,4,2,10,11,4,13,0.9090909090909091,0
47000,681,69,2,1,2,1,4,12,2,2,0.3333333333333333,1
36000,852,42,1,1,0,1,12,14,5,3,0.8571428571428571,0
47000,681,69,2,1,2,1,4,12,5,2,0.3333333333333333,1
28000,933,30,1,1,0,1,10,12,5,3,0.8333333333333334,0
41500,1186,35,1,0,2,0,7,9,5,25,0.7777777777777778,0
52000,800,65,2,1,0,2,4,11,0,4,0.36363636363636365,1
60000,882,68,2,1,0,0,5,9,5,4,0.5555555555555556,0
41500,1153,36,1,1,0,1,7,12,5,5,0.5833333333333334,0
51500,1096,47,2,1,2,0,2,4,6,4,0.5,1
55500,854,65,2,2,2,0,10,12,6,6,0.8333333333333334,0
56800,1052,54,1,1,0,2,3,9,5,4,0.3333333333333333,1
34500,832,41,1,2,2,1,12,14,5,4,0.8571428571428571,0
38500,1167,33,1,0,3,0,7,9,6,7,0.7777777777777778,0
76500,1125,68,3,3,0,0,6,9,6,7,0.6666666666666666,0
38000,974,39,1,1,0,1,6,12,5,3,0.5,1
62000,596,104,4,1,0,1,4,10,2,3,0.4,1
53600,1072,50,2,0,3,0,5,5,5,7,1.0,0
46500,1107,42,2,0,1,2,4,4,5,7,1.0,0
34000,810,42,1,2,2,1,14,14,5,4,1.0,0
73000,1090,67,2,1,0,1,10,10,5,4,1.0,0
48000,1021,47,2,1,2,2,4,4,6,4,1.0,0
73000,1090,67,2,1,4,1,10,10,5,4,1.0,0
40800,600,68,2,1,0,1,5,10,2,4,0.5,1
56000,1167,48,2,3,0,0,5,5,4,45,1.0,0
89800,736,122,4,1,0,1,3,9,5,4,0.3333333333333333,1
48000,1000,48,1,1,0,1,8,9,5,3,0.8888888888888888,0
32000,941,34,1,0,3,0,9,9,1,7,1.0,0
46000,1179,39,1,2,2,1,12,12,5,6,1.0,0
66000,733,90,2,3,1,1,6,16,2,3,0.375,1
45000,918,49,2,1,0,1,3,12,2,3,0.25,1
34500,821,42,1,2,2,1,12,14,2,4,0.8571428571428571,0
109999,1134,97,3,2,2,1,3,13,5,5,0.23076923076923078,1
33000,796,41,1,2,2,1,12,14,5,4,0.8571428571428571,0
88000,793,111,3,1,2,1,4,13,2,4,0.3076923076923077,1
38500,1100,35,1,0,3,2,7,9,6,7,0.7777777777777778,0
73999,1156,64,2,2,2,1,3,13,5,5,0.23076923076923078,1
155000,1396,111,3,3,4,1,11,16,5,8,0.6875,0
51000,895,57,2,1,0,2,7,12,5,5,0.5833333333333334,0
47500,1218,39,1,2,2,1,12,13,4,9,0.9230769230769231,0
76800,800,96,3,3,3,1,10,10,2,3,1.0,0
132000,1517,87,3,1,0,1,4,10,6,7,0.4,1
76000,1101,69,2,1,2,1,7,10,5,5,0.7,0
62500,1078,58,1,0,1,1,6,10,5,7,0.6,0
73100,850,86,2,1,0,1,1,12,2,5,0.08333333333333333,0
79000,988,80,3,1,2,0,8,9,6,4,0.8888888888888888,0
60000,1250,48,2,2,1,2,3,10,6,8,0.3,1
119000,881,135,3,1,0,2,5,5,6,4,1.0,0
55000,846,65,3,1,2,0,-1,9,4,4,-0.1111111111111111,0
86500,1109,78,2,3,0,1,8,10,5,9,0.8,0
33000,971,34,1,0,3,0,9,9,2,7,1.0,0
40500,900,45,1,2,1,0,1,9,5,6,0.1111111111111111,0
33000,1000,33,1,0,3,0,9,9,3,7,1.0,0
58000,1318,44,2,1,3,2,1,5,6,4,0.2,0
150000,1034,145,4,2,4,2,9,10,5,6,0.9,0
63000,724,87,3,2,2,1,14,14,2,4,1.0,0
69000,1030,67,2,1,3,1,10,10,5,4,1.0,0
60000,1237,48,2,2,1,2,3,9,6,8,0.3333333333333333,1
42000,1000,42,1,0,1,1,8,9,6,7,0.8888888888888888,0
34500,986,35,1,0,2,2,3,5,4,40,0.6,0
35000,795,44,2,3,1,2,3,3,3,7,1.0,0
75000,781,96,3,1,0,1,6,12,5,3,0.5,1
67000,1081,62,3,0,3,0,8,9,5,45,0.8888888888888888,0
67500,1350,50,2,0,1,0,8,9,5,50,0.8888888888888888,0
51000,1154,44,2,1,2,0,4,4,5,50,1.0,0
50000,1163,43,2,1,2,0,2,4,5,60,0.5,1
70000,1045,67,2,1,0,2,10,10,5,5,1.0,0
132000,1519,87,3,1,0,1,4,9,5,6,0.4444444444444444,1
76000,1050,72,3,3,4,2,5,5,5,56,1.0,0
41500,922,45,1,2,1,0,1,9,5,3,0.1111111111111111,0
117000,1093,107,3,0,1,1,8,14,5,6,0.5714285714285714,0
73000,1043,70,3,3,2,2,5,5,5,35,1.0,0
75000,1003,75,2,1,0,2,9,12,5,4,0.75,0
210000,986,213,6 и более,3,1,1,10,14,5,9,0.7142857142857143,0
120000,1070,112,4,2,4,0,5,6,5,33,0.8333333333333334,0
61000,813,75,4,2,0,2,5,5,5,35,1.0,0
43500,1279,34,1,0,3,0,7,9,5,38,0.7777777777777778,0
230000,1243,185,4,1,2,1,11,15,2,3,0.7333333333333333,0
126000,1050,120,3,2,2,1,1,18,5,11,0.05555555555555555,0
28000,933,30,1,1,0,1,10,12,5,3,0.8333333333333334,0
28000,933,30,1,1,0,1,10,12,5,3,0.8333333333333334,0
102480,840,122,4,1,0,1,12,14,2,3,0.8571428571428571,0
36000,1200,30,1,3,2,2,3,3,5,7,1.0,0
58900,669,88,3,1,0,1,13,16,5,3,0.8125,0
84150,850,99,3,1,4,1,6,10,2,3,0.6,0
49000,671,73,2,1,0,1,13,16,1,3,0.8125,0
170000,1288,132,3,3,1,2,7,12,5,7,0.5833333333333334,0
34500,719,48,1,0,0,1,11,16,2,3,0.6875,0
75000,1087,69,2,2,2,2,3,9,5,3,0.3333333333333333,1
36200,804,45,2,2,2,0,7,9,5,5,0.7777777777777778,0
51500,936,55,3,3,4,2,4,4,4,7,1.0,0
59500,1026,58,3,1,2,0,1,4,6,4,0.25,0
48000,1091,44,2,2,0,0,4,4,6,6,1.0,0
49500,1179,42,2,1,2,0,4,4,4,4,1.0,0
210000,1288,163,5,1,0,2,4,5,5,4,0.8,0
64500,1040,62,2,2,2,2,12,16,5,6,0.75,0
76000,1013,75,3,2,4,2,2,9,6,6,0.2222222222222222,1
73000,839,87,4,1,4,0,5,5,6,4,1.0,0
41500,1153,36,1,1,2,0,8,9,5,4,0.8888888888888888,0
54500,1048,52,1,1,2,0,8,12,6,4,0.6666666666666666,0
66880,880,76,2,1,0,1,11,12,2,4,0.9166666666666666,0
145000,1408,103,3,1,0,1,3,12,5,6,0.25,1
62500,1078,58,2,3,1,0,7,9,6,36,0.7777777777777778,0
210000,1288,163,5,2,3,2,4,5,5,6,0.8,0
56500,869,65,2,1,1,0,3,9,5,4,0.3333333333333333,1
55000,917,60,2,1,2,0,5,9,3,4,0.5555555555555556,0
46500,1033,45,2,1,0,1,2,4,5,4,0.5,1
78000,750,104,3,1,0,1,8,14,2,3,0.5714285714285714,0
70000,1111,63,2,1,2,2,9,11,5,8,0.8181818181818182,0
95000,1188,80,2,3,3,1,10,12,5,4,0.8333333333333334,0
58000,1208,48,1,1,2,1,4,10,6,7,0.4,1
53500,1070,50,1,1,0,1,5,12,6,5,0.4166666666666667,1
148000,1345,110,3,3,4,1,8,12,4,15,0.6666666666666666,0
70000,1045,67,2,1,3,1,10,10,6,6,1.0,0
37000,1233,30,1,3,2,2,3,3,6,7,1.0,0
49000,1043,47,2,1,2,0,4,4,4,4,1.0,0
45000,1047,43,2,3,4,2,1,4,3,7,0.25,0
50000,1316,38,1,3,2,1,10,12,4,7,0.8333333333333334,0
72000,1000,72,2,1,2,1,8,12,6,7,0.6666666666666666,0
35000,824,42,1,1,0,1,12,14,5,3,0.8571428571428571,0
54500,838,65,3,2,3,2,3,5,6,35,0.6,0
84000,988,85,2,1,0,1,11,12,6,4,0.9166666666666666,0
55800,1116,50,2,1,0,1,11,12,5,5,0.9166666666666666,0
51500,936,55,3,3,4,2,4,4,5,7,1.0,0
77000,1055,73,2,3,3,1,2,12,6,4,0.16666666666666666,1
69500,696,100,5,2,2,0,2,9,4,6,0.2222222222222222,1
65000,1300,50,2,1,4,0,3,5,5,4,0.6,0
37500,1250,30,1,3,2,2,3,3,5,7,1.0,0
50500,1074,47,2,1,2,0,2,4,5,4,0.5,1
54500,1048,52,1,1,2,0,8,12,6,4,0.6666666666666666,0
62000,1033,60,3,0,2,0,3,4,6,7,0.75,0
47500,1033,46,2,1,2,0,2,4,5,4,0.5,1
58000,1208,48,1,1,2,0,4,10,6,4,0.4,1
51500,1096,47,2,1,2,0,2,4,4,4,0.5,1
54500,1048,52,1,1,2,1,8,12,6,4,0.6666666666666666,0
97500,750,130,4,1,4,1,8,14,2,3,0.5714285714285714,0
37500,1250,30,1,3,2,2,3,3,6,7,1.0,0
108570,770,141,3,3,2,1,8,12,2,5,0.6666666666666666,0
85000,766,111,3,0,1,2,11,13,2,5,0.8461538461538461,0
57500,991,58,3,1,2,0,3,4,6,4,0.75,0
70000,1045,67,2,1,0,1,10,11,5,4,0.9090909090909091,0
35000,777,45,1,3,1,2,14,18,2,7,0.7777777777777778,0
62000,1069,58,3,1,2,0,1,4,6,4,0.25,0
35500,850,42,1,3,1,2,10,18,2,7,0.5555555555555556,0
27000,574,47,1,2,0,1,10,10,2,3,1.0,0
60720,690,88,3,1,0,1,14,16,2,1,0.875,0
38000,974,39,1,0,2,0,1,5,6,7,0.2,0
54500,1048,52,1,1,2,1,8,12,5,8,0.6666666666666666,0
50400,800,63,2,1,0,2,8,14,2,3,0.5714285714285714,0
104500,1357,77,4,1,2,1,8,10,6,10,0.8,0
89800,735,122,4,1,0,1,3,9,5,4,0.3333333333333333,1
56000,889,63,2,1,0,1,7,12,2,3,0.5833333333333334,0
65000,756,86,3,2,0,1,9,9,2,4,1.0,0
48000,1000,48,1,1,0,0,8,9,6,3,0.8888888888888888,0
37500,1250,30,1,3,2,2,3,3,6,7,1.0,0
85000,1062,80,3,1,2,2,5,5,6,4,1.0,0
43000,1246,34,1,1,4,0,1,9,3,4,0.1111111111111111,0
145000,1450,100,3,3,4,1,7,9,5,8,0.7777777777777778,0
145000,1450,100,3,3,4,1,7,9,5,7,0.7777777777777778,0
67000,1117,60,2,1,1,1,7,7,5,4,1.0,0
69500,1037,67,2,1,3,1,10,10,5,6,1.0,0
89700,1300,69,2,1,3,1,2,4,1,3,0.5,1
69000,1030,67,2,1,0,1,10,10,5,4,1.0,0
86000,1103,78,2,3,0,1,8,10,5,7,0.8,0
108600,770,141,3,3,2,1,8,12,2,5,0.6666666666666666,0
89000,1000,89,4,0,3,2,8,9,6,7,0.8888888888888888,0
63500,1008,63,3,2,3,2,3,5,4,53,0.6,0
58000,1318,44,2,1,3,2,1,5,5,4,0.2,0
48000,1143,42,2,1,2,0,15,18,4,4,0.8333333333333334,0
102180,780,131,3,1,0,1,10,14,2,3,0.7142857142857143,0
67000,1081,62,3,0,3,0,8,9,3,45,0.8888888888888888,0
45500,989,46,2,1,2,0,5,5,3,4,1.0,0
32760,780,42,1,1,0,1,14,14,2,3,1.0,0
49500,1053,47,2,1,2,0,4,4,6,4,1.0,0
70000,1045,67,2,1,3,1,10,10,6,5,1.0,0
84000,1235,68,3,1,2,0,8,9,5,4,0.8888888888888888,0
45000,776,58,2,2,0,1,4,4,6,10,1.0,0
185000,1076,172,4,3,1,2,3,4,6,11,0.75,0
105000,861,122,5,1,0,1,9,10,2,4,0.9,0
72000,1200,60,3,3,4,2,2,5,4,7,0.4,1
55500,1067,52,2,1,2,0,5,9,3,4,0.5555555555555556,0
57000,1213,47,1,3,3,1,5,12,6,5,0.4166666666666667,1
105000,1312,80,2,2,2,1,5,9,5,9,0.5555555555555556,0
150000,1364,110,4,2,4,2,6,10,5,6,0.6,0
63999,587,109,3,2,0,1,9,10,1,3,0.9,0
65000,1204,54,2,0,3,0,1,9,6,7,0.1111111111111111,0
117000,854,137,4,3,1,1,12,14,2,4,0.8571428571428571,0
62000,954,65,2,2,2,1,5,11,5,8,0.45454545454545453,1
69000,1030,67,2,1,4,2,10,10,5,4,1.0,0
